,Rank,Player,Team,Pos,Value,asof,url
0,1,Tyler Bass,Buffalo Bills,K,26,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
1,2,Jason Myers,Seattle Seahawks,K,25,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
2,3,Jason Sanders,Miami Dolphins,K,24,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
3,4,Evan McPherson,Cincinnati Bengals,K,23,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
4,4,Jake Elliott,Philadelphia Eagles,K,23,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
5,6,Younghoe Koo,Atlanta Falcons,K,22,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
6,6,Justin Tucker,Baltimore Ravens,K,22,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
7,8,Nick Folk,New England Patriots,K,20,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
8,8,Greg Zuerlein,New York Jets,K,20,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
9,10,Wil Lutz,New Orleans Saints,K,19,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
10,10,Robbie Gould,San Francisco 49ers,K,19,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
11,12,Brett Maher,Dallas Cowboys,K,18,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
12,12,Riley Patterson,Jacksonville Jaguars,K,18,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
13,12,Cade York,Cleveland Browns,K,18,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
14,12,Greg Joseph,Minnesota Vikings,K,18,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
15,16,Mason Crosby,Green Bay Packers,K,17,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
16,16,Randy Bullock,Tennessee Titans,K,17,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
17,18,Eddy Pineiro,Carolina Panthers,K,15,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
18,18,Daniel Carlson,Las Vegas Raiders,K,15,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
19,20,Graham Gano,New York Giants,K,14,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
20,20,Matt Gay,Los Angeles Rams,K,14,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
21,20,Cairo Santos,Chicago Bears,K,14,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
22,23,Ka'imi Fairbairn,Houston Texans,K,13,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
23,24,Harrison Butker,Kansas City Chiefs,K,12,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
24,24,Joey Slye,Washington Commanders,K,12,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
25,24,Austin Seibert,Detroit Lions,K,12,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
26,24,Dustin Hopkins,Los Angeles Chargers,K,12,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
27,28,Ryan Succop,Tampa Bay Buccaneers,K,10,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
28,29,Matt Prater,Arizona Cardinals,K,9,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
29,29,Chris Boswell,Pittsburgh Steelers,K,9,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
30,31,Matthew Wright,Jacksonville Jaguars,K,8,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
31,31,Brandon McManus,Denver Broncos,K,8,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
32,31,Chase McLaughlin,Indianapolis Colts,K,8,2022-11-07 11:23:56.424466,/nfl/player-stat/extra-point-kicks-succeeded
